what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336234871969
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336234874485
activated,perspective,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.JavaPerspective",1336234875875
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1336234875924
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336234878000
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1336234878000
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1336234914745
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1336234918196
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1336234920371
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336234920785
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336234968653
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1336234991578
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336235085605
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336235129474
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1336235129540
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1336235129540
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336235132936
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336363947322
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336363947868
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336363948787
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336363949135
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1336363950639
stopped,bundle,org.eclipse.pde.ds.ui,1.0.100.v20111213-1754,"org.eclipse.pde.ds.ui",1336363950678
stopped,bundle,org.eclipse.pde.runtime,3.4.201.v20110928-1516,"org.eclipse.pde.runtime",1336363950695
stopped,bundle,org.eclipse.pde.ua.ui,1.0.100.v20110516,"org.eclipse.pde.ua.ui",1336363950696
stopped,bundle,org.eclipse.pde.ui.templates,3.4.400.v20110928-1516,"org.eclipse.pde.ui.templates",1336363950735
stopped,bundle,org.eclipse.datatools.connectivity.oda.template.ui,3.2.3.v201201121156,"org.eclipse.datatools.connectivity.oda.template.ui",1336363950764
stopped,bundle,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui",1336363950765
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280700,"org.eclipse.jst.j2ee.xdoclet.runtime",1336363950786
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.200.v201103302125,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1336363950834
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.6.1.v200904151730,"org.eclipse.jst.server.generic.jboss",1336363950851
